time,Temp_3cm_below_surface,Temp_6cm_below_surface,Temp_30cm_below_surface,Waterlevel_300cm,Air_temp,TMP_ground_surface
2023-01-04 13:50:00,7.8,6.8,5.7,2.646,9.5,7.8
2023-01-04 14:00:00,7.8,6.8,5.8,2.646,9.5,7.8
2023-01-04 14:10:00,7.9,6.8,5.8,2.643,9.2,7.9
2023-01-04 14:20:00,7.9,6.8,5.8,2.644,9.3,7.9
2023-01-04 14:30:00,7.9,6.9,5.8,2.642,9.3,7.9
2023-01-04 14:40:00,7.9,7.0,5.8,2.64,9.3,7.9
2023-01-04 14:50:00,7.9,7.0,5.8,2.639,9.4,7.9
2023-01-04 15:00:00,7.9,7.0,5.8,2.637,9.4,7.9
2023-01-04 15:10:00,7.9,7.0,5.9,2.637,9.3,7.9
2023-01-04 15:20:00,7.8,7.0,5.9,2.636,9.3,7.8
2023-01-04 15:30:00,7.8,7.1,5.9,2.633,9.1,7.8
2023-01-04 15:40:00,7.8,7.1,5.9,2.634,9.1,7.8
2023-01-04 15:50:00,7.8,7.1,5.9,2.634,9.0,7.8
2023-01-04 16:00:00,7.8,7.2,6.0,2.631,9.0,7.8
2023-01-04 16:10:00,7.8,7.2,6.0,2.633,9.0,7.8
2023-01-04 16:20:00,7.8,7.2,6.0,2.63,8.9,7.8
2023-01-04 16:30:00,7.8,7.2,6.0,2.631,8.9,7.8
2023-01-04 16:40:00,7.8,7.2,6.0,2.629,8.9,7.8
2023-01-04 16:50:00,7.7,7.2,6.1,2.629,8.8,7.7
2023-01-04 17:00:00,7.7,7.2,6.1,2.627,8.7,7.7
2023-01-04 17:10:00,7.7,7.2,6.1,2.629,8.7,7.7
2023-01-04 17:20:00,7.6,7.2,6.1,2.629,8.7,7.6
2023-01-04 17:30:00,7.6,7.2,6.1,2.629,8.6,7.6
2023-01-04 17:40:00,7.6,7.2,6.2,2.63,8.5,7.6
2023-01-04 17:50:00,7.6,7.2,6.2,2.631,8.4,7.6
2023-01-04 18:00:00,7.6,7.2,6.2,2.629,8.3,7.6
2023-01-04 18:10:00,7.6,7.2,6.2,2.631,8.4,7.6
2023-01-04 18:20:00,7.6,7.2,6.2,2.626,8.4,7.6
2023-01-04 18:30:00,7.5,7.2,6.2,2.63,8.3,7.5
2023-01-04 18:40:00,7.4,7.2,6.2,2.628,8.3,7.4
2023-01-04 18:50:00,7.4,7.2,6.3,2.631,8.1,7.4
2023-01-04 19:00:00,7.4,7.2,6.3,2.63,8.1,7.4
2023-01-04 19:10:00,7.4,7.2,6.3,2.632,8.0,7.4
2023-01-04 19:20:00,7.4,7.2,6.3,2.632,8.0,7.4
2023-01-04 19:30:00,7.3,7.1,6.3,2.634,8.0,7.3
2023-01-04 19:40:00,7.2,7.1,6.4,2.632,7.9,7.2
2023-01-04 19:50:00,7.2,7.1,6.4,2.634,7.9,7.2
2023-01-04 20:00:00,7.2,7.1,6.4,2.634,7.9,7.2
2023-01-04 20:10:00,7.2,7.1,6.4,2.635,7.7,7.2
2023-01-04 20:20:00,7.2,7.0,6.4,2.633,7.8,7.2
2023-01-04 20:30:00,7.2,7.0,6.4,2.634,7.8,7.2
2023-01-04 20:40:00,7.2,7.0,6.4,2.633,7.7,7.2
2023-01-04 20:50:00,7.1,7.0,6.5,2.633,7.7,7.1
2023-01-04 21:00:00,7.1,7.0,6.5,2.631,7.6,7.1
2023-01-04 21:10:00,7.1,7.0,6.5,2.629,7.5,7.1
2023-01-04 21:20:00,7.0,7.0,6.5,2.63,7.4,7.0
2023-01-04 21:30:00,6.9,7.0,6.5,2.628,7.0,6.9
2023-01-04 21:40:00,6.8,7.0,6.6,2.628,6.8,6.8
2023-01-04 21:50:00,6.7,6.9,6.6,2.627,6.2,6.7
2023-01-04 22:00:00,6.6,6.8,6.6,2.627,5.9,6.6
2023-01-04 22:10:00,6.4,6.8,6.6,2.629,5.3,6.4
2023-01-04 22:20:00,6.2,6.7,6.6,2.629,5.1,6.2
2023-01-04 22:30:00,5.9,6.6,6.6,2.63,4.8,5.9
2023-01-04 22:40:00,5.8,6.6,6.6,2.628,4.7,5.8
2023-01-04 22:50:00,5.7,6.5,6.6,2.627,4.4,5.7
2023-01-04 23:00:00,5.6,6.4,6.6,2.627,4.4,5.6
2023-01-04 23:10:00,5.5,6.4,6.6,2.627,4.2,5.5
2023-01-04 23:20:00,5.4,6.3,6.6,2.627,4.1,5.4
2023-01-04 23:30:00,5.3,6.2,6.7,2.626,4.0,5.3
2023-01-04 23:40:00,5.2,6.2,6.7,2.627,4.0,5.2
2023-01-04 23:50:00,5.1,6.1,6.7,2.625,3.9,5.1
2023-01-05 00:00:00,5.0,6.0,6.7,2.626,3.8,5.0
2023-01-05 00:10:00,4.9,5.9,6.7,2.624,3.6,4.9
2023-01-05 00:20:00,4.8,5.8,6.7,2.624,3.6,4.8
2023-01-05 00:30:00,4.6,5.8,6.7,2.624,3.3,4.6
2023-01-05 00:40:00,4.5,5.7,6.7,2.623,3.3,4.5
2023-01-05 00:50:00,4.4,5.6,6.7,2.622,3.1,4.4
2023-01-05 01:00:00,4.4,5.6,6.7,2.623,3.1,4.4
2023-01-05 01:10:00,4.3,5.5,6.7,2.622,3.0,4.3
2023-01-05 01:20:00,4.2,5.4,6.7,2.623,3.0,4.2
2023-01-05 01:30:00,4.1,5.3,6.7,2.622,2.9,4.1
2023-01-05 01:40:00,4.0,5.2,6.7,2.621,2.9,4.0
2023-01-05 01:50:00,4.0,5.2,6.7,2.616,2.7,4.0
2023-01-05 02:00:00,3.9,5.2,6.7,2.619,2.7,3.9
2023-01-05 02:10:00,3.8,5.1,6.7,2.62,2.4,3.8
2023-01-05 02:20:00,3.7,5.0,6.7,2.617,2.4,3.7
2023-01-05 02:30:00,3.6,4.9,6.7,2.619,2.3,3.6
2023-01-05 02:40:00,3.6,4.8,6.7,2.619,2.3,3.6
2023-01-05 02:50:00,3.5,4.8,6.7,2.619,2.3,3.5
2023-01-05 03:00:00,3.4,4.8,6.7,2.62,2.2,3.4
2023-01-05 03:10:00,3.4,4.7,6.7,2.618,2.0,3.4
2023-01-05 03:20:00,3.4,4.6,6.7,2.617,2.0,3.4
2023-01-05 03:30:00,3.3,4.6,6.7,2.617,2.0,3.3
2023-01-05 03:40:00,3.2,4.5,6.6,2.619,2.0,3.2
2023-01-05 03:50:00,3.1,4.4,6.6,2.617,2.0,3.1
2023-01-05 04:00:00,3.0,4.4,6.6,2.616,2.0,3.0
2023-01-05 04:10:00,2.9,4.3,6.6,2.615,2.1,2.9
2023-01-05 04:20:00,2.9,4.2,6.6,2.615,2.1,2.9
2023-01-05 04:30:00,2.9,4.2,6.6,2.617,2.2,2.9
2023-01-05 04:40:00,2.9,4.2,6.6,2.617,2.2,2.9
2023-01-05 04:50:00,2.9,4.2,6.6,2.616,2.3,2.9
2023-01-05 05:00:00,2.9,4.2,6.6,2.616,2.3,2.9
2023-01-05 05:10:00,2.9,4.1,6.6,2.616,2.2,2.9
2023-01-05 05:20:00,2.9,4.0,6.6,2.615,2.2,2.9
2023-01-05 05:30:00,2.9,4.0,6.5,2.618,2.1,2.9
2023-01-05 05:40:00,2.9,4.0,6.5,2.616,2.1,2.9
2023-01-05 05:50:00,2.9,4.0,6.5,2.616,2.0,2.9
2023-01-05 06:00:00,2.9,4.0,6.5,2.617,2.0,2.9
2023-01-05 06:10:00,2.9,3.9,6.5,2.616,1.9,2.9
2023-01-05 06:20:00,2.8,3.9,6.4,2.618,1.9,2.8
2023-01-05 06:30:00,2.8,3.9,6.4,2.616,1.9,2.8
2023-01-05 06:40:00,2.8,3.8,6.4,2.617,2.0,2.8
2023-01-05 06:50:00,2.8,3.8,6.4,2.616,2.0,2.8
2023-01-05 07:00:00,2.8,3.8,6.4,2.615,1.9,2.8
2023-01-05 07:10:00,2.8,3.8,6.4,2.615,1.9,2.8
2023-01-05 07:20:00,2.8,3.8,6.4,2.614,1.9,2.8
2023-01-05 07:30:00,2.8,3.8,6.3,2.616,1.9,2.8
2023-01-05 07:40:00,2.8,3.8,6.3,2.616,1.9,2.8
2023-01-05 07:50:00,2.7,3.7,6.3,2.617,1.9,2.7
2023-01-05 08:00:00,2.7,3.7,6.3,2.615,1.9,2.7
2023-01-05 08:10:00,2.7,3.7,6.3,2.613,2.0,2.7
2023-01-05 08:20:00,2.7,3.6,6.3,2.615,2.0,2.7
2023-01-05 08:30:00,2.6,3.6,6.3,2.615,2.0,2.6
2023-01-05 08:40:00,2.6,3.6,6.2,2.614,2.0,2.6
2023-01-05 08:50:00,2.5,3.6,6.2,2.615,2.0,2.5
2023-01-05 09:00:00,2.4,3.6,6.2,2.614,2.0,2.4
2023-01-05 09:10:00,2.3,3.5,6.2,2.614,2.0,2.3
2023-01-05 09:20:00,2.2,3.4,6.2,2.614,1.9,2.2
2023-01-05 09:30:00,2.1,3.4,6.2,2.615,2.0,2.1
2023-01-05 09:40:00,2.2,3.4,6.2,2.614,1.9,2.2
2023-01-05 09:50:00,2.3,3.3,6.2,2.612,2.0,2.3
2023-01-05 10:00:00,2.5,3.4,6.2,2.614,1.9,2.5
2023-01-05 10:10:00,2.8,3.4,6.2,2.615,2.0,2.8
2023-01-05 10:20:00,3.0,3.4,6.1,2.618,2.0,3.0
2023-01-05 10:30:00,3.2,3.5,6.1,2.612,2.1,3.2
2023-01-05 10:40:00,3.3,3.6,6.1,2.611,2.1,3.3
2023-01-05 10:50:00,3.4,3.6,6.0,2.615,2.2,3.4
2023-01-05 11:00:00,3.6,3.7,6.0,2.614,2.2,3.6
2023-01-05 11:10:00,3.7,3.8,6.0,2.612,2.2,3.7
2023-01-05 11:20:00,3.8,3.8,6.0,2.613,2.2,3.8
2023-01-05 11:30:00,3.8,3.8,6.0,2.61,2.3,3.8
2023-01-05 11:40:00,3.9,3.9,6.0,2.612,2.4,3.9
2023-01-05 11:50:00,4.0,4.0,5.9,2.611,2.4,4.0
2023-01-05 12:00:00,4.2,4.0,5.9,2.612,2.4,4.2
2023-01-05 12:10:00,4.2,4.1,5.9,2.612,2.4,4.2
2023-01-05 12:20:00,4.2,4.2,5.9,2.614,2.4,4.2
2023-01-05 12:30:00,4.2,4.2,5.9,2.613,2.4,4.2
2023-01-05 12:40:00,4.2,4.2,5.9,2.611,2.4,4.2
2023-01-05 12:50:00,4.2,4.2,5.9,2.614,2.6,4.2
2023-01-05 13:00:00,4.2,4.2,5.9,2.612,2.5,4.2
2023-01-05 13:10:00,4.2,4.2,5.9,2.613,2.5,4.2
2023-01-05 13:20:00,4.2,4.2,5.8,2.61,2.5,4.2
2023-01-05 13:30:00,4.1,4.2,5.8,2.61,2.6,4.1
2023-01-05 13:40:00,4.0,4.2,5.8,2.61,2.6,4.0
2023-01-05 13:50:00,4.0,4.2,5.8,2.61,2.5,4.0
2023-01-05 14:00:00,3.9,4.2,5.8,2.613,2.6,3.9
2023-01-05 14:10:00,3.8,4.2,5.8,2.613,2.4,3.8
2023-01-05 14:20:00,3.6,4.2,5.8,2.613,2.4,3.6
2023-01-05 14:30:00,3.5,4.2,5.8,2.613,2.2,3.5
2023-01-05 14:40:00,3.4,4.2,5.8,2.613,2.1,3.4
2023-01-05 14:50:00,3.4,4.1,5.8,2.61,2.0,3.4
2023-01-05 15:00:00,3.3,4.0,5.8,2.612,2.0,3.3
2023-01-05 15:10:00,3.2,4.0,5.8,2.611,2.1,3.2
2023-01-05 15:20:00,3.2,4.0,5.8,2.613,2.1,3.2
2023-01-05 15:30:00,3.1,3.9,5.7,2.612,2.1,3.1
2023-01-05 15:40:00,3.0,3.8,5.7,2.609,2.1,3.0
2023-01-05 15:50:00,2.8,3.8,5.7,2.612,2.1,2.8
2023-01-05 16:00:00,2.8,3.8,5.7,2.613,2.1,2.8
2023-01-05 16:10:00,2.7,3.7,5.7,2.611,2.0,2.7
2023-01-05 16:20:00,2.7,3.6,5.7,2.613,2.0,2.7
2023-01-05 16:30:00,2.6,3.6,5.7,2.614,2.1,2.6
2023-01-05 16:40:00,2.6,3.6,5.7,2.615,2.1,2.6
2023-01-05 16:50:00,2.5,3.6,5.7,2.615,1.9,2.5
2023-01-05 17:00:00,2.4,3.6,5.7,2.609,1.9,2.4
2023-01-05 17:10:00,2.2,3.5,5.7,2.612,1.8,2.2
2023-01-05 17:20:00,1.8,3.4,5.7,2.611,1.8,1.8
2023-01-05 17:30:00,1.5,3.3,5.7,2.611,1.6,1.5
2023-01-05 17:40:00,1.2,3.2,5.7,2.609,1.6,1.2
2023-01-05 17:50:00,1.0,3.1,5.7,2.61,1.5,1.0
2023-01-05 18:00:00,1.1,3.0,5.7,2.608,1.4,1.1
2023-01-05 18:10:00,1.2,2.9,5.7,2.609,1.3,1.2
2023-01-05 18:20:00,1.3,2.8,5.7,2.61,1.4,1.3
2023-01-05 18:30:00,1.4,2.8,5.7,2.609,1.3,1.4
2023-01-05 18:40:00,1.5,2.8,5.6,2.609,1.4,1.5
2023-01-05 18:50:00,1.6,2.8,5.6,2.61,1.4,1.6
2023-01-05 19:00:00,1.7,2.8,5.6,2.61,1.3,1.7
2023-01-05 19:10:00,1.8,2.8,5.6,2.611,1.4,1.8
2023-01-05 19:20:00,1.8,2.8,5.6,2.612,1.4,1.8
2023-01-05 19:30:00,1.8,2.8,5.6,2.61,1.5,1.8
2023-01-05 19:40:00,1.6,2.8,5.6,2.611,1.6,1.6
2023-01-05 19:50:00,1.5,2.8,5.6,2.61,1.7,1.5
2023-01-05 20:00:00,1.6,2.8,5.6,2.611,1.7,1.6
2023-01-05 20:10:00,1.6,2.7,5.6,2.608,1.6,1.6
2023-01-05 20:20:00,1.6,2.7,5.6,2.609,1.6,1.6
2023-01-05 20:30:00,1.6,2.7,5.5,2.612,1.4,1.6
2023-01-05 20:40:00,1.6,2.7,5.5,2.61,1.3,1.6
2023-01-05 20:50:00,1.5,2.7,5.5,2.607,1.8,1.5
2023-01-05 21:00:00,1.6,2.7,5.5,2.611,1.8,1.6
2023-01-05 21:10:00,1.8,2.6,5.5,2.61,1.8,1.8
2023-01-05 21:20:00,1.8,2.7,5.5,2.61,1.8,1.8
2023-01-05 21:30:00,1.8,2.7,5.5,2.61,1.9,1.8
2023-01-05 21:40:00,1.8,2.7,5.4,2.608,1.9,1.8
2023-01-05 21:50:00,1.7,2.6,5.4,2.61,1.9,1.7
2023-01-05 22:00:00,1.6,2.6,5.4,2.607,1.9,1.6
2023-01-05 22:10:00,1.6,2.6,5.4,2.608,1.9,1.6
2023-01-05 22:20:00,1.6,2.6,5.4,2.61,2.0,1.6
2023-01-05 22:30:00,1.7,2.6,5.4,2.609,2.1,1.7
2023-01-05 22:40:00,1.6,2.6,5.4,2.608,2.1,1.6
2023-01-05 22:50:00,1.5,2.6,5.4,2.61,2.2,1.5
2023-01-05 23:00:00,1.6,2.6,5.4,2.61,2.1,1.6
2023-01-05 23:10:00,1.7,2.5,5.3,2.61,2.1,1.7
2023-01-05 23:20:00,1.8,2.6,5.4,2.61,2.1,1.8
2023-01-05 23:30:00,1.9,2.6,5.4,2.609,2.4,1.9
2023-01-05 23:40:00,1.9,2.6,5.4,2.61,2.5,1.9
2023-01-05 23:50:00,1.9,2.6,5.3,2.611,2.6,1.9
2023-01-06 00:00:00,2.0,2.7,5.3,2.61,2.6,2.0
2023-01-06 00:10:00,2.0,2.7,5.3,2.611,2.9,2.0
2023-01-06 00:20:00,2.0,2.7,5.3,2.61,2.9,2.0
2023-01-06 00:30:00,2.1,2.7,5.3,2.61,2.8,2.1
2023-01-06 00:40:00,2.2,2.7,5.3,2.609,2.9,2.2
2023-01-06 00:50:00,2.2,2.7,5.3,2.61,3.1,2.2
2023-01-06 01:00:00,2.2,2.7,5.2,2.611,3.1,2.2
2023-01-06 01:10:00,2.2,2.7,5.2,2.61,3.2,2.2
2023-01-06 01:20:00,2.2,2.7,5.2,2.609,3.2,2.2
2023-01-06 01:30:00,2.3,2.7,5.2,2.609,3.3,2.3
2023-01-06 01:40:00,2.3,2.8,5.2,2.608,3.3,2.3
2023-01-06 01:50:00,2.4,2.8,5.2,2.609,3.3,2.4
2023-01-06 02:00:00,2.4,2.8,5.2,2.608,3.3,2.4
2023-01-06 02:10:00,2.5,2.9,5.2,2.611,3.3,2.5
2023-01-06 02:20:00,2.5,2.9,5.2,2.609,3.3,2.5
2023-01-06 02:30:00,2.5,2.9,5.2,2.612,3.4,2.5
2023-01-06 02:40:00,2.6,2.9,5.2,2.611,3.3,2.6
2023-01-06 02:50:00,2.6,2.9,5.2,2.611,3.3,2.6
2023-01-06 03:00:00,2.6,2.9,5.2,2.61,3.3,2.6
2023-01-06 03:10:00,2.6,2.9,5.1,2.611,3.2,2.6
2023-01-06 03:20:00,2.6,3.0,5.1,2.612,3.2,2.6
2023-01-06 03:30:00,2.6,3.0,5.1,2.611,3.1,2.6
2023-01-06 03:40:00,2.6,3.0,5.1,2.611,3.1,2.6
2023-01-06 03:50:00,2.5,3.0,5.1,2.61,3.1,2.5
2023-01-06 04:00:00,2.5,3.0,5.1,2.608,2.9,2.5
2023-01-06 04:10:00,2.5,3.0,5.1,2.614,2.6,2.5
2023-01-06 04:20:00,2.4,3.0,5.1,2.611,2.5,2.4
2023-01-06 04:30:00,2.2,2.9,5.1,2.61,2.2,2.2
2023-01-06 04:40:00,2.2,2.9,5.0,2.612,2.3,2.2
2023-01-06 04:50:00,2.3,2.9,5.0,2.61,2.4,2.3
2023-01-06 05:00:00,2.3,2.9,5.0,2.61,2.5,2.3
2023-01-06 05:10:00,2.3,2.9,5.1,2.61,2.5,2.3
2023-01-06 05:20:00,2.3,2.9,5.0,2.609,2.6,2.3
2023-01-06 05:30:00,2.4,2.9,5.0,2.612,2.8,2.4
2023-01-06 05:40:00,2.3,2.9,5.0,2.612,2.8,2.3
2023-01-06 05:50:00,2.3,2.9,5.0,2.614,2.8,2.3
2023-01-06 06:00:00,2.4,2.9,5.0,2.616,2.8,2.4
2023-01-06 06:10:00,2.5,2.9,5.0,2.613,3.0,2.5
2023-01-06 06:20:00,2.6,2.9,5.0,2.614,3.0,2.6
2023-01-06 06:30:00,2.7,2.9,5.0,2.614,3.2,2.7
2023-01-06 06:40:00,2.8,3.0,5.0,2.616,3.2,2.8
2023-01-06 06:50:00,2.8,3.0,5.0,2.619,3.2,2.8
2023-01-06 07:00:00,2.8,3.0,5.0,2.622,3.2,2.8
2023-01-06 07:10:00,2.8,3.0,5.0,2.623,3.3,2.8
2023-01-06 07:20:00,2.8,3.0,5.0,2.626,3.4,2.8
2023-01-06 07:30:00,2.9,3.1,5.0,2.624,3.5,2.9
2023-01-06 07:40:00,3.0,3.1,5.0,2.624,3.5,3.0
2023-01-06 07:50:00,3.0,3.1,5.0,2.624,3.6,3.0
2023-01-06 08:00:00,3.0,3.2,5.0,2.627,3.6,3.0
2023-01-06 08:10:00,3.1,3.2,5.0,2.631,3.6,3.1
2023-01-06 08:20:00,3.2,3.2,5.0,2.626,3.7,3.2
2023-01-06 08:30:00,3.2,3.2,4.9,2.629,3.7,3.2
2023-01-06 08:40:00,3.2,3.2,4.9,2.626,3.7,3.2
2023-01-06 08:50:00,3.3,3.3,4.9,2.627,3.8,3.3
2023-01-06 09:00:00,3.4,3.3,4.9,2.627,3.9,3.4
2023-01-06 09:10:00,3.4,3.3,4.9,2.628,4.0,3.4
2023-01-06 09:20:00,3.4,3.4,4.9,2.628,4.0,3.4
2023-01-06 09:30:00,3.5,3.4,4.9,2.634,4.1,3.5
2023-01-06 09:40:00,3.6,3.4,4.9,2.633,4.2,3.6
2023-01-06 09:50:00,3.7,3.5,4.9,2.636,4.2,3.7
2023-01-06 10:00:00,3.8,3.6,4.9,2.638,4.3,3.8
2023-01-06 10:10:00,3.8,3.6,4.9,2.639,4.5,3.8
2023-01-06 10:20:00,4.0,3.6,4.9,2.64,4.8,4.0
2023-01-06 10:30:00,4.1,3.7,4.9,2.642,5.3,4.1
2023-01-06 10:40:00,4.2,3.8,4.9,2.644,5.4,4.2
2023-01-06 10:50:00,4.4,3.8,4.9,2.647,5.7,4.4
2023-01-06 11:00:00,4.5,3.8,4.9,2.648,5.6,4.5
2023-01-06 11:10:00,4.6,3.9,4.9,2.648,5.7,4.6
2023-01-06 11:20:00,4.8,4.0,4.9,2.65,5.6,4.8
2023-01-06 11:30:00,5.0,4.1,4.9,2.652,5.7,5.0
2023-01-06 11:40:00,5.1,4.2,4.9,2.648,5.7,5.1
2023-01-06 11:50:00,5.2,4.3,4.9,2.648,5.8,5.2
2023-01-06 12:00:00,5.2,4.4,4.9,2.643,5.7,5.2
2023-01-06 12:10:00,5.3,4.4,4.9,2.641,5.8,5.3
2023-01-06 12:20:00,5.4,4.5,4.9,2.64,5.8,5.4
2023-01-06 12:30:00,5.5,4.6,4.9,2.637,6.0,5.5
2023-01-06 12:40:00,5.8,4.6,4.9,2.639,6.2,5.8
2023-01-06 12:50:00,6.2,4.7,4.9,2.638,6.7,6.2
2023-01-06 13:00:00,6.1,4.8,5.0,2.635,6.7,6.1
2023-01-06 13:10:00,5.9,5.0,5.0,2.632,6.8,5.9
2023-01-06 13:20:00,5.9,5.0,5.0,2.633,6.8,5.9
2023-01-06 13:30:00,5.9,5.0,5.0,2.633,7.1,5.9
2023-01-06 13:40:00,5.8,5.0,5.0,2.631,7.2,5.8
2023-01-06 13:50:00,5.7,5.1,5.0,2.631,7.1,5.7
2023-01-06 14:00:00,5.6,5.1,5.0,2.629,7.0,5.6
2023-01-06 14:10:00,5.4,5.1,5.0,2.629,7.0,5.4
2023-01-06 14:20:00,5.4,5.1,5.0,2.628,7.1,5.4
2023-01-06 14:30:00,5.3,5.1,5.0,2.626,7.0,5.3
2023-01-06 14:40:00,5.2,5.0,5.0,2.625,7.0,5.2
2023-01-06 14:50:00,5.1,5.0,5.1,2.624,7.0,5.1
2023-01-06 15:00:00,5.0,5.0,5.1,2.627,6.9,5.0
2023-01-06 15:10:00,5.0,5.0,5.1,2.624,6.7,5.0
2023-01-06 15:20:00,4.9,5.0,5.1,2.624,6.9,4.9
2023-01-06 15:30:00,4.8,4.9,5.1,2.625,6.7,4.8
2023-01-06 15:40:00,4.5,4.8,5.1,2.622,6.6,4.5
2023-01-06 15:50:00,4.2,4.8,5.1,2.624,6.5,4.2
2023-01-06 16:00:00,4.4,4.8,5.2,2.623,6.6,4.4
2023-01-06 16:10:00,4.5,4.7,5.2,2.619,6.6,4.5
2023-01-06 16:20:00,4.6,4.7,5.2,2.623,6.7,4.6
2023-01-06 16:30:00,4.6,4.7,5.2,2.621,6.5,4.6
2023-01-06 16:40:00,4.6,4.7,5.2,2.62,6.4,4.6
2023-01-06 16:50:00,4.7,4.7,5.2,2.619,6.5,4.7
2023-01-06 17:00:00,4.8,4.7,5.2,2.618,6.5,4.8
2023-01-06 17:10:00,4.8,4.7,5.2,2.618,6.4,4.8
2023-01-06 17:20:00,4.8,4.8,5.2,2.618,6.4,4.8
2023-01-06 17:30:00,4.8,4.8,5.2,2.62,6.6,4.8
2023-01-06 17:40:00,4.8,4.8,5.2,2.617,6.5,4.8
2023-01-06 17:50:00,4.9,4.8,5.3,2.618,6.4,4.9
2023-01-06 18:00:00,4.9,4.8,5.3,2.616,6.4,4.9
2023-01-06 18:10:00,4.9,4.9,5.3,2.618,6.6,4.9
2023-01-06 18:20:00,4.8,4.8,5.3,2.616,6.6,4.8
2023-01-06 18:30:00,4.6,4.8,5.3,2.618,6.6,4.6
2023-01-06 18:40:00,4.6,4.8,5.3,2.617,6.6,4.6
2023-01-06 18:50:00,4.5,4.8,5.3,2.616,6.5,4.5
2023-01-06 19:00:00,4.4,4.8,5.4,2.616,6.4,4.4
2023-01-06 19:10:00,4.4,4.8,5.4,2.618,6.6,4.4
2023-01-06 19:20:00,4.4,4.8,5.4,2.617,6.6,4.4
2023-01-06 19:30:00,4.4,4.7,5.4,2.616,6.7,4.4
2023-01-06 19:40:00,4.4,4.7,5.4,2.617,6.6,4.4
2023-01-06 19:50:00,4.3,4.7,5.4,2.617,6.5,4.3
2023-01-06 20:00:00,4.3,4.7,5.4,2.617,6.3,4.3
2023-01-06 20:10:00,4.3,4.7,5.4,2.616,6.4,4.3
2023-01-06 20:20:00,4.2,4.6,5.4,2.614,6.4,4.2
2023-01-06 20:30:00,4.1,4.6,5.4,2.617,6.2,4.1
2023-01-06 20:40:00,4.2,4.6,5.4,2.615,6.2,4.2
2023-01-06 20:50:00,4.4,4.6,5.4,2.615,6.3,4.4
2023-01-06 21:00:00,4.4,4.6,5.4,2.615,6.3,4.4
2023-01-06 21:10:00,4.4,4.6,5.4,2.616,6.4,4.4
2023-01-06 21:20:00,4.6,4.6,5.4,2.614,6.4,4.6
2023-01-06 21:30:00,4.7,4.7,5.5,2.615,6.5,4.7
2023-01-06 21:40:00,4.8,4.7,5.5,2.616,6.5,4.8
2023-01-06 21:50:00,4.8,4.7,5.5,2.614,6.7,4.8
2023-01-06 22:00:00,4.8,4.8,5.5,2.613,6.6,4.8
2023-01-06 22:10:00,4.9,4.8,5.5,2.615,6.6,4.9
2023-01-06 22:20:00,5.0,4.8,5.5,2.613,6.7,5.0
2023-01-06 22:30:00,5.0,4.8,5.5,2.615,6.8,5.0
2023-01-06 22:40:00,5.0,4.8,5.5,2.614,6.8,5.0
2023-01-06 22:50:00,5.0,4.9,5.5,2.613,6.7,5.0
2023-01-06 23:00:00,5.0,4.9,5.5,2.615,6.8,5.0
2023-01-06 23:10:00,5.1,4.9,5.5,2.612,6.8,5.1
2023-01-06 23:20:00,5.1,5.0,5.5,2.613,6.7,5.1
2023-01-06 23:30:00,5.1,5.0,5.5,2.614,6.7,5.1
2023-01-06 23:40:00,5.2,5.0,5.5,2.613,6.7,5.2
2023-01-06 23:50:00,5.2,5.0,5.5,2.611,6.7,5.2
2023-01-07 00:00:00,5.2,5.0,5.6,2.611,6.7,5.2
2023-01-07 00:10:00,5.2,5.0,5.6,2.615,6.8,5.2
2023-01-07 00:20:00,5.2,5.0,5.6,2.612,6.8,5.2
2023-01-07 00:30:00,5.2,5.1,5.6,2.615,6.8,5.2
2023-01-07 00:40:00,5.2,5.1,5.6,2.613,6.8,5.2
2023-01-07 00:50:00,5.2,5.1,5.6,2.611,6.9,5.2
2023-01-07 01:00:00,5.2,5.1,5.6,2.614,6.9,5.2
2023-01-07 01:10:00,5.2,5.1,5.6,2.614,6.8,5.2
2023-01-07 01:20:00,5.2,5.2,5.6,2.613,6.8,5.2
2023-01-07 01:30:00,5.1,5.2,5.6,2.612,6.7,5.1
2023-01-07 01:40:00,4.8,5.2,5.6,2.612,6.6,4.8
2023-01-07 01:50:00,4.6,5.1,5.6,2.613,6.3,4.6
2023-01-07 02:00:00,4.3,5.0,5.6,2.613,6.2,4.3
2023-01-07 02:10:00,4.0,4.9,5.6,2.61,5.7,4.0
2023-01-07 02:20:00,3.9,4.8,5.6,2.611,5.6,3.9
2023-01-07 02:30:00,3.8,4.8,5.6,2.612,5.6,3.8
2023-01-07 02:40:00,3.7,4.7,5.6,2.613,5.5,3.7
2023-01-07 02:50:00,3.6,4.6,5.6,2.613,5.3,3.6
2023-01-07 03:00:00,3.6,4.6,5.6,2.613,5.2,3.6
2023-01-07 03:10:00,3.5,4.5,5.6,2.612,5.1,3.5
2023-01-07 03:20:00,3.6,4.4,5.6,2.614,5.1,3.6
2023-01-07 03:30:00,3.7,4.4,5.6,2.613,5.1,3.7
2023-01-07 03:40:00,3.8,4.4,5.6,2.613,5.2,3.8
2023-01-07 03:50:00,3.8,4.4,5.6,2.613,5.4,3.8
2023-01-07 04:00:00,3.8,4.4,5.6,2.613,5.5,3.8
2023-01-07 04:10:00,3.8,4.4,5.6,2.613,5.5,3.8
2023-01-07 04:20:00,4.0,4.4,5.6,2.613,5.5,4.0
