time,Temp_3cm_below_surface,Temp_6cm_below_surface,Temp_30cm_below_surface,Waterlevel_300cm,Air_temp,TMP_ground_surface
1/4/23 13:50,7.7,6.4,5.7,2.646,9.6,9.6
1/4/23 14:00,7.7,6.5,5.7,2.646,9.6,9.6
1/4/23 14:10,7.8,6.6,5.7,2.643,9.5,9.5
1/4/23 14:20,7.8,6.6,5.7,2.644,9.6,9.6
1/4/23 14:30,7.9,6.7,5.7,2.642,9.6,9.6
1/4/23 14:40,7.8,6.7,5.7,2.64,9.6,9.6
1/4/23 14:50,7.8,6.8,5.7,2.639,9.5,9.5
1/4/23 15:00,7.9,6.8,5.8,2.637,9.5,9.5
1/4/23 15:10,7.9,6.8,5.8,2.637,9.2,9.2
1/4/23 15:20,7.8,6.9,5.8,2.636,9.3,9.3
1/4/23 15:30,7.9,6.9,5.8,2.633,9.3,9.3
1/4/23 15:40,7.9,6.9,5.8,2.634,9.3,9.3
1/4/23 15:50,7.9,7,5.8,2.634,9.4,9.4
1/4/23 16:00,7.9,7,5.8,2.631,9.4,9.4
1/4/23 16:10,7.9,7,5.9,2.633,9.3,9.3
1/4/23 16:20,7.8,7,5.9,2.63,9.3,9.3
1/4/23 16:30,7.8,7.1,5.9,2.631,9.1,9.1
1/4/23 16:40,7.8,7.1,5.9,2.629,9.1,9.1
1/4/23 16:50,7.8,7.1,5.9,2.629,9,9
1/4/23 17:00,7.8,7.2,5.9,2.627,9,9
1/4/23 17:10,7.8,7.2,6,2.629,9,9
1/4/23 17:20,7.8,7.2,6,2.629,8.9,8.9
1/4/23 17:30,7.8,7.2,6,2.629,8.9,8.9
1/4/23 17:40,7.8,7.2,6,2.63,8.9,8.9
1/4/23 17:50,7.7,7.2,6.1,2.631,8.8,8.8
1/4/23 18:00,7.7,7.2,6.1,2.629,8.7,8.7
1/4/23 18:10,7.7,7.2,6.1,2.631,8.7,8.7
1/4/23 18:20,7.6,7.2,6.1,2.626,8.7,8.7
1/4/23 18:30,7.6,7.2,6.1,2.63,8.6,8.6
1/4/23 18:40,7.6,7.2,6.2,2.628,8.5,8.5
1/4/23 18:50,7.6,7.2,6.2,2.631,8.4,8.4
1/4/23 19:00,7.6,7.2,6.2,2.63,8.3,8.3
1/4/23 19:10,7.6,7.2,6.2,2.632,8.4,8.4
1/4/23 19:20,7.5,7.2,6.2,2.632,8.4,8.4
1/4/23 19:30,7.5,7.2,6.2,2.634,8.3,8.3
1/4/23 19:40,7.4,7.2,6.3,2.632,8.3,8.3
1/4/23 19:50,7.4,7.2,6.3,2.634,8.1,8.1
1/4/23 20:00,7.4,7.2,6.3,2.634,8.1,8.1
1/4/23 20:10,7.4,7.2,6.3,2.635,8,8
1/4/23 20:20,7.3,7.1,6.3,2.633,8,8
1/4/23 20:30,7.3,7.1,6.3,2.634,8,8
1/4/23 20:40,7.2,7.1,6.4,2.633,7.9,7.9
1/4/23 20:50,7.2,7.1,6.4,2.633,7.9,7.9
1/4/23 21:00,7.2,7.1,6.4,2.631,7.9,7.9
1/4/23 21:10,7.2,7.1,6.4,2.629,7.7,7.7
1/4/23 21:20,7.2,7.1,6.4,2.63,7.8,7.8
1/4/23 21:30,7.2,7,6.4,2.628,7.8,7.8
1/4/23 21:40,7.1,7,6.4,2.628,7.7,7.7
1/4/23 21:50,7.1,7,6.5,2.627,7.7,7.7
1/4/23 22:00,7.1,7,6.5,2.627,7.6,7.6
1/4/23 22:10,7.1,7,6.5,2.629,7.5,7.5
1/4/23 22:20,6.9,7,6.5,2.629,7.4,7.4
1/4/23 22:30,6.9,7,6.5,2.63,7,7
1/4/23 22:40,6.8,6.9,6.6,2.628,6.8,6.8
1/4/23 22:50,6.7,6.9,6.6,2.627,6.2,6.2
1/4/23 23:00,6.5,6.8,6.6,2.627,5.9,5.9
1/4/23 23:10,6.4,6.8,6.6,2.627,5.3,5.3
1/4/23 23:20,6.2,6.7,6.6,2.627,5.1,5.1
1/4/23 23:30,5.9,6.6,6.6,2.626,4.8,4.8
1/4/23 23:40,5.8,6.6,6.6,2.627,4.7,4.7
1/4/23 23:50,5.7,6.5,6.6,2.625,4.4,4.4
1/5/23 0:00,5.6,6.4,6.6,2.626,4.4,4.4
1/5/23 0:10,5.5,6.4,6.6,2.624,4.2,4.2
1/5/23 0:20,5.4,6.3,6.7,2.624,4.1,4.1
1/5/23 0:30,5.3,6.2,6.7,2.624,4,4
1/5/23 0:40,5.2,6.2,6.7,2.623,4,4
1/5/23 0:50,5.1,6.1,6.7,2.622,3.9,3.9
1/5/23 1:00,5,6,6.7,2.623,3.8,3.8
1/5/23 1:10,4.9,5.9,6.7,2.622,3.6,3.6
1/5/23 1:20,4.8,5.9,6.7,2.623,3.6,3.6
1/5/23 1:30,4.6,5.8,6.7,2.622,3.3,3.3
1/5/23 1:40,4.5,5.7,6.7,2.621,3.3,3.3
1/5/23 1:50,4.4,5.6,6.7,2.616,3.1,3.1
1/5/23 2:00,4.4,5.6,6.7,2.619,3.1,3.1
1/5/23 2:10,4.3,5.5,6.7,2.62,3,3
1/5/23 2:20,4.2,5.4,6.7,2.617,3,3
1/5/23 2:30,4.1,5.3,6.7,2.619,2.9,2.9
1/5/23 2:40,4,5.3,6.7,2.619,2.9,2.9
1/5/23 2:50,4,5.2,6.7,2.619,2.7,2.7
1/5/23 3:00,3.9,5.1,6.7,2.62,2.7,2.7
1/5/23 3:10,3.8,5.1,6.7,2.618,2.4,2.4
1/5/23 3:20,3.6,5,6.7,2.617,2.4,2.4
1/5/23 3:30,3.6,4.9,6.7,2.617,2.3,2.3
1/5/23 3:40,3.5,4.9,6.7,2.619,2.3,2.3
1/5/23 3:50,3.5,4.8,6.7,2.617,2.3,2.3
1/5/23 4:00,3.4,4.7,6.7,2.616,2.2,2.2
1/5/23 4:10,3.4,4.7,6.7,2.615,2,2
1/5/23 4:20,3.3,4.6,6.7,2.615,2,2
1/5/23 4:30,3.3,4.6,6.7,2.617,2,2
1/5/23 4:40,3.1,4.5,6.6,2.617,2,2
1/5/23 4:50,3.1,4.4,6.6,2.616,2,2
1/5/23 5:00,3,4.4,6.6,2.616,2,2
1/5/23 5:10,2.9,4.3,6.6,2.616,2.1,2.1
1/5/23 5:20,2.9,4.3,6.6,2.615,2.1,2.1
1/5/23 5:30,2.9,4.2,6.6,2.618,2.2,2.2
1/5/23 5:40,2.9,4.2,6.6,2.616,2.2,2.2
1/5/23 5:50,2.9,4.2,6.6,2.616,2.3,2.3
1/5/23 6:00,2.9,4.1,6.6,2.617,2.3,2.3
1/5/23 6:10,2.9,4.1,6.6,2.616,2.2,2.2
1/5/23 6:20,2.9,4.1,6.6,2.618,2.2,2.2
1/5/23 6:30,2.9,4,6.5,2.616,2.1,2.1
1/5/23 6:40,2.9,4,6.5,2.617,2.1,2.1
1/5/23 6:50,2.9,4,6.5,2.616,2,2
1/5/23 7:00,2.9,4,6.5,2.615,2,2
1/5/23 7:10,2.9,3.9,6.5,2.615,1.9,1.9
1/5/23 7:20,2.8,3.9,6.4,2.614,1.9,1.9
1/5/23 7:30,2.8,3.9,6.4,2.616,1.9,1.9
1/5/23 7:40,2.8,3.8,6.4,2.616,2,2
1/5/23 7:50,2.8,3.8,6.4,2.617,2,2
1/5/23 8:00,2.8,3.8,6.4,2.615,1.9,1.9
1/5/23 8:10,2.8,3.8,6.4,2.613,1.9,1.9
1/5/23 8:20,2.8,3.8,6.4,2.615,1.9,1.9
1/5/23 8:30,2.8,3.8,6.3,2.615,1.9,1.9
1/5/23 8:40,2.8,3.8,6.3,2.614,1.9,1.9
1/5/23 8:50,2.7,3.7,6.3,2.615,1.9,1.9
1/5/23 9:00,2.8,3.7,6.3,2.614,1.9,1.9
1/5/23 9:10,2.7,3.7,6.3,2.614,2,2
1/5/23 9:20,2.6,3.7,6.3,2.614,2,2
1/5/23 9:30,2.6,3.6,6.3,2.615,2,2
1/5/23 9:40,2.6,3.6,6.2,2.614,2,2
1/5/23 9:50,2.5,3.6,6.2,2.612,2,2
1/5/23 10:00,2.4,3.5,6.2,2.614,2,2
1/5/23 10:10,2.3,3.5,6.2,2.615,2,2
1/5/23 10:20,2.1,3.5,6.2,2.618,1.9,1.9
1/5/23 10:30,2.1,3.4,6.2,2.612,2,2
1/5/23 10:40,2.2,3.4,6.1,2.611,1.9,1.9
1/5/23 10:50,2.3,3.3,6.2,2.615,2,2
1/5/23 11:00,2.4,3.3,6.1,2.614,1.9,1.9
1/5/23 11:10,2.6,3.4,6.1,2.612,2,2
1/5/23 11:20,2.7,3.4,6.1,2.613,2,2
1/5/23 11:30,3.2,3.5,6.1,2.61,2.1,2.1
1/5/23 11:40,3.4,3.5,6.1,2.612,2.1,2.1
1/5/23 11:50,3.4,3.6,6,2.611,2.2,2.2
1/5/23 12:00,3.5,3.6,6,2.612,2.2,2.2
1/5/23 12:10,3.7,3.8,6,2.612,2.2,2.2
1/5/23 12:20,3.8,3.8,6,2.614,2.2,2.2
1/5/23 12:30,3.8,3.8,6,2.613,2.3,2.3
1/5/23 12:40,4,3.9,6,2.611,2.4,2.4
1/5/23 12:50,4,4,5.9,2.614,2.3,2.3
1/5/23 13:00,4.2,4,5.9,2.612,2.4,2.4
1/5/23 13:10,4.2,4.1,5.9,2.613,2.4,2.4
1/5/23 13:20,4.2,4.1,5.9,2.61,2.4,2.4
1/5/23 13:30,4.2,4.2,5.9,2.61,2.4,2.4
1/5/23 13:40,4.2,4.2,5.9,2.61,2.4,2.4
1/5/23 13:50,4.2,4.2,5.9,2.61,2.6,2.6
1/5/23 14:00,4.2,4.2,5.9,2.613,2.5,2.5
1/5/23 14:10,4.2,4.2,5.9,2.613,2.5,2.5
1/5/23 14:20,4.1,4.2,5.8,2.613,2.5,2.5
1/5/23 14:30,4.1,4.2,5.8,2.613,2.6,2.6
1/5/23 14:40,4,4.2,5.8,2.613,2.6,2.6
1/5/23 14:50,4,4.2,5.8,2.61,2.5,2.5
1/5/23 15:00,3.8,4.2,5.8,2.612,2.6,2.6
1/5/23 15:10,3.8,4.2,5.8,2.611,2.4,2.4
1/5/23 15:20,3.7,4.2,5.8,2.613,2.4,2.4
1/5/23 15:30,3.5,4.2,5.8,2.612,2.2,2.2
1/5/23 15:40,3.4,4.1,5.8,2.609,2.1,2.1
1/5/23 15:50,3.4,4.1,5.8,2.612,2,2
1/5/23 16:00,3.3,4,5.8,2.613,2,2
1/5/23 16:10,3.2,4,5.8,2.611,2.1,2.1
1/5/23 16:20,3.2,3.9,5.8,2.613,2.1,2.1
1/5/23 16:30,3.1,3.9,5.7,2.614,2.1,2.1
1/5/23 16:40,2.9,3.9,5.8,2.615,2.1,2.1
1/5/23 16:50,2.8,3.8,5.7,2.615,2.1,2.1
1/5/23 17:00,2.7,3.8,5.7,2.609,2.1,2.1
1/5/23 17:10,2.7,3.7,5.7,2.612,2,2
1/5/23 17:20,2.6,3.7,5.7,2.611,2,2
1/5/23 17:30,2.6,3.6,5.7,2.611,2.1,2.1
1/5/23 17:40,2.6,3.6,5.7,2.609,2.1,2.1
1/5/23 17:50,2.5,3.6,5.7,2.61,1.9,1.9
1/5/23 18:00,2.3,3.5,5.7,2.608,1.9,1.9
1/5/23 18:10,2.2,3.5,5.7,2.609,1.8,1.8
1/5/23 18:20,1.9,3.4,5.7,2.61,1.8,1.8
1/5/23 18:30,1.5,3.3,5.7,2.609,1.6,1.6
1/5/23 18:40,1.2,3.2,5.7,2.609,1.6,1.6
1/5/23 18:50,1,3.1,5.7,2.61,1.5,1.5
1/5/23 19:00,1.1,3,5.7,2.61,1.4,1.4
1/5/23 19:10,1.2,2.9,5.7,2.611,1.3,1.3
1/5/23 19:20,1.4,2.8,5.7,2.612,1.4,1.4
1/5/23 19:30,1.4,2.8,5.7,2.61,1.3,1.3
1/5/23 19:40,1.5,2.8,5.6,2.611,1.4,1.4
1/5/23 19:50,1.6,2.8,5.6,2.61,1.4,1.4
1/5/23 20:00,1.7,2.8,5.6,2.611,1.3,1.3
1/5/23 20:10,1.8,2.8,5.6,2.608,1.4,1.4
1/5/23 20:20,1.9,2.8,5.6,2.609,1.4,1.4
1/5/23 20:30,1.8,2.8,5.6,2.612,1.5,1.5
1/5/23 20:40,1.8,2.8,5.6,2.61,1.6,1.6
1/5/23 20:50,1.5,2.8,5.6,2.607,1.7,1.7
1/5/23 21:00,1.5,2.8,5.6,2.611,1.7,1.7
1/5/23 21:10,1.6,2.7,5.6,2.61,1.6,1.6
1/5/23 21:20,1.6,2.7,5.6,2.61,1.6,1.6
1/5/23 21:30,1.6,2.7,5.5,2.61,1.4,1.4
1/5/23 21:40,1.6,2.7,5.5,2.608,1.3,1.3
1/5/23 21:50,1.5,2.7,5.5,2.61,1.8,1.8
1/5/23 22:00,1.6,2.6,5.5,2.607,1.8,1.8
1/5/23 22:10,1.8,2.6,5.5,2.608,1.8,1.8
1/5/23 22:20,1.8,2.7,5.5,2.61,1.8,1.8
1/5/23 22:30,1.8,2.7,5.5,2.609,1.9,1.9
1/5/23 22:40,1.7,2.7,5.5,2.608,1.9,1.9
1/5/23 22:50,1.7,2.6,5.4,2.61,1.9,1.9
1/5/23 23:00,1.7,2.6,5.4,2.61,1.9,1.9
1/5/23 23:10,1.6,2.6,5.4,2.61,1.9,1.9
1/5/23 23:20,1.7,2.6,5.4,2.61,2,2
1/5/23 23:30,1.7,2.6,5.4,2.609,2.1,2.1
1/5/23 23:40,1.6,2.6,5.4,2.61,2.1,2.1
1/5/23 23:50,1.5,2.6,5.4,2.611,2.2,2.2
1/6/23 0:00,1.6,2.6,5.4,2.61,2.1,2.1
1/6/23 0:10,1.7,2.5,5.3,2.611,2.1,2.1
1/6/23 0:20,1.8,2.5,5.4,2.61,2.1,2.1
1/6/23 0:30,1.9,2.6,5.4,2.61,2.4,2.4
1/6/23 0:40,1.9,2.6,5.3,2.609,2.5,2.5
1/6/23 0:50,1.9,2.6,5.3,2.61,2.6,2.6
1/6/23 1:00,2,2.6,5.3,2.611,2.6,2.6
1/6/23 1:10,2,2.7,5.3,2.61,2.9,2.9
1/6/23 1:20,2.1,2.6,5.3,2.609,2.9,2.9
1/6/23 1:30,2.1,2.7,5.3,2.609,2.8,2.8
1/6/23 1:40,2.1,2.7,5.2,2.608,2.9,2.9
1/6/23 1:50,2.2,2.7,5.3,2.609,3.1,3.1
1/6/23 2:00,2.2,2.7,5.2,2.608,3.1,3.1
1/6/23 2:10,2.2,2.7,5.2,2.611,3.2,3.2
1/6/23 2:20,2.2,2.7,5.2,2.609,3.2,3.2
1/6/23 2:30,2.3,2.7,5.2,2.612,3.3,3.3
1/6/23 2:40,2.4,2.8,5.2,2.611,3.3,3.3
1/6/23 2:50,2.4,2.8,5.2,2.611,3.3,3.3
1/6/23 3:00,2.5,2.8,5.2,2.61,3.3,3.3
1/6/23 3:10,2.5,2.9,5.2,2.611,3.3,3.3
1/6/23 3:20,2.5,2.9,5.2,2.612,3.3,3.3
1/6/23 3:30,2.5,2.9,5.2,2.611,3.4,3.4
1/6/23 3:40,2.6,2.9,5.2,2.611,3.3,3.3
1/6/23 3:50,2.6,2.9,5.2,2.61,3.3,3.3
1/6/23 4:00,2.6,2.9,5.1,2.608,3.3,3.3
1/6/23 4:10,2.6,2.9,5.1,2.614,3.2,3.2
1/6/23 4:20,2.6,2.9,5.1,2.611,3.2,3.2
1/6/23 4:30,2.6,3,5.1,2.61,3.1,3.1
1/6/23 4:40,2.5,3,5.1,2.612,3.1,3.1
1/6/23 4:50,2.5,3,5.1,2.61,3.1,3.1
1/6/23 5:00,2.5,3,5.1,2.61,2.9,2.9
1/6/23 5:10,2.5,3,5.1,2.61,2.6,2.6
1/6/23 5:20,2.5,2.9,5.1,2.609,2.5,2.5
1/6/23 5:30,2.2,2.9,5.1,2.612,2.2,2.2
1/6/23 5:40,2.2,2.9,5.1,2.612,2.3,2.3
1/6/23 5:50,2.3,2.9,5,2.614,2.4,2.4
1/6/23 6:00,2.3,2.9,5,2.616,2.5,2.5
1/6/23 6:10,2.3,2.9,5.1,2.613,2.5,2.5
1/6/23 6:20,2.4,2.9,5,2.614,2.6,2.6
1/6/23 6:30,2.4,2.9,5,2.614,2.8,2.8
1/6/23 6:40,2.5,2.9,5,2.616,2.8,2.8
1/6/23 6:50,2.3,2.9,5,2.619,2.8,2.8
1/6/23 7:00,2.5,2.9,5,2.622,2.8,2.8
1/6/23 7:10,2.5,2.9,5,2.623,3,3
1/6/23 7:20,2.6,2.9,5,2.626,3,3
1/6/23 7:30,2.7,2.9,5,2.624,3.2,3.2
1/6/23 7:40,2.7,3,5,2.624,3.2,3.2
1/6/23 7:50,2.8,3,5,2.624,3.2,3.2
1/6/23 8:00,2.8,3,5,2.627,3.2,3.2
1/6/23 8:10,2.8,3,5,2.631,3.3,3.3
1/6/23 8:20,2.9,3,5,2.626,3.4,3.4
1/6/23 8:30,2.9,3.1,5,2.629,3.5,3.5
1/6/23 8:40,3,3.1,5,2.626,3.5,3.5
1/6/23 8:50,3,3.1,5,2.627,3.6,3.6
1/6/23 9:00,3,3.1,5,2.627,3.6,3.6
1/6/23 9:10,3.1,3.2,5,2.628,3.6,3.6
1/6/23 9:20,3.1,3.2,4.9,2.628,3.7,3.7
1/6/23 9:30,3.2,3.2,4.9,2.634,3.7,3.7
1/6/23 9:40,3.2,3.2,4.9,2.633,3.7,3.7
1/6/23 9:50,3.3,3.3,4.9,2.636,3.8,3.8
1/6/23 10:00,3.3,3.3,4.9,2.638,3.9,3.9
1/6/23 10:10,3.4,3.3,4.9,2.639,4,4
1/6/23 10:20,3.5,3.3,4.9,2.64,4,4
1/6/23 10:30,3.5,3.4,4.9,2.642,4.1,4.1
1/6/23 10:40,3.6,3.4,4.9,2.644,4.2,4.2
1/6/23 10:50,3.7,3.5,4.9,2.647,4.2,4.2
1/6/23 11:00,3.7,3.5,4.9,2.648,4.3,4.3
1/6/23 11:10,3.8,3.6,4.9,2.648,4.5,4.5
1/6/23 11:20,4,3.6,4.9,2.65,4.8,4.8
1/6/23 11:30,4.1,3.7,4.9,2.652,5.3,5.3
1/6/23 11:40,4.2,3.8,4.9,2.648,5.4,5.4
1/6/23 11:50,4.4,3.8,4.9,2.648,5.7,5.7
1/6/23 12:00,4.5,3.9,4.9,2.643,5.6,5.6
1/6/23 12:10,4.6,3.9,4.9,2.641,5.7,5.7
1/6/23 12:20,4.8,4,4.9,2.64,5.6,5.6
1/6/23 12:30,5,4.1,4.9,2.637,5.7,5.7
1/6/23 12:40,5.1,4.2,4.9,2.639,5.7,5.7
1/6/23 12:50,5.2,4.3,4.9,2.638,5.8,5.8
1/6/23 13:00,5.3,4.3,4.9,2.635,5.7,5.7
1/6/23 13:10,5.3,4.4,4.9,2.632,5.8,5.8
1/6/23 13:20,5.5,4.5,5,2.633,5.8,5.8
1/6/23 13:30,5.5,4.6,4.9,2.633,6,6
1/6/23 13:40,5.9,4.7,4.9,2.631,6.2,6.2
1/6/23 13:50,6.2,4.7,4.9,2.631,6.7,6.7
1/6/23 14:00,6,4.9,5,2.629,6.7,6.7
1/6/23 14:10,5.9,5,5,2.629,6.8,6.8
1/6/23 14:20,5.9,5,5,2.628,6.8,6.8
1/6/23 14:30,5.9,5,5,2.626,7.1,7.1
1/6/23 14:40,5.9,5.1,5,2.625,7.2,7.2
1/6/23 14:50,5.7,5.1,5,2.624,7.1,7.1
1/6/23 15:00,5.4,5.1,5,2.627,7,7
1/6/23 15:10,5.4,5.1,5,2.624,7,7
1/6/23 15:20,5.4,5.1,5,2.624,7.1,7.1
1/6/23 15:30,5.3,5.1,5,2.625,7,7
1/6/23 15:40,5.2,5.1,5,2.622,7,7
1/6/23 15:50,5.1,5,5.1,2.624,7,7
1/6/23 16:00,5,5,5.1,2.623,6.9,6.9
1/6/23 16:10,5,5,5.1,2.619,6.7,6.7
1/6/23 16:20,4.9,4.9,5.1,2.623,6.9,6.9
1/6/23 16:30,4.8,4.9,5.1,2.621,6.7,6.7
1/6/23 16:40,4.4,4.9,5.1,2.62,6.6,6.6
1/6/23 16:50,4.2,4.8,5.1,2.619,6.5,6.5
1/6/23 17:00,4.3,4.8,5.1,2.618,6.6,6.6
1/6/23 17:10,4.5,4.7,5.2,2.618,6.6,6.6
1/6/23 17:20,4.6,4.7,5.2,2.618,6.7,6.7
1/6/23 17:30,4.6,4.7,5.2,2.62,6.5,6.5
1/6/23 17:40,4.6,4.8,5.2,2.617,6.4,6.4
1/6/23 17:50,4.7,4.7,5.2,2.618,6.5,6.5
1/6/23 18:00,4.7,4.7,5.2,2.616,6.5,6.5
1/6/23 18:10,4.8,4.7,5.2,2.618,6.4,6.4
1/6/23 18:20,4.8,4.8,5.2,2.616,6.4,6.4
1/6/23 18:30,4.8,4.8,5.2,2.618,6.6,6.6
1/6/23 18:40,4.9,4.8,5.3,2.617,6.5,6.5
1/6/23 18:50,4.9,4.8,5.3,2.616,6.4,6.4
1/6/23 19:00,4.9,4.8,5.3,2.616,6.4,6.4
1/6/23 19:10,4.9,4.9,5.3,2.618,6.6,6.6
1/6/23 19:20,4.7,4.9,5.3,2.617,6.6,6.6
1/6/23 19:30,4.6,4.8,5.3,2.616,6.6,6.6
1/6/23 19:40,4.7,4.8,5.3,2.617,6.6,6.6
1/6/23 19:50,4.5,4.8,5.3,2.617,6.5,6.5
1/6/23 20:00,4.3,4.8,5.4,2.617,6.4,6.4
1/6/23 20:10,4.4,4.8,5.4,2.616,6.6,6.6
1/6/23 20:20,4.4,4.7,5.4,2.614,6.6,6.6
1/6/23 20:30,4.4,4.7,5.4,2.617,6.7,6.7
1/6/23 20:40,4.4,4.7,5.4,2.615,6.6,6.6
1/6/23 20:50,4.3,4.7,5.4,2.615,6.5,6.5
1/6/23 21:00,4.2,4.7,5.4,2.615,6.3,6.3
1/6/23 21:10,4.3,4.7,5.4,2.616,6.4,6.4
1/6/23 21:20,4.2,4.6,5.4,2.614,6.4,6.4
1/6/23 21:30,4.1,4.6,5.4,2.615,6.2,6.2
1/6/23 21:40,4.2,4.6,5.4,2.616,6.2,6.2
1/6/23 21:50,4.4,4.6,5.4,2.614,6.3,6.3
1/6/23 22:00,4.5,4.6,5.5,2.613,6.3,6.3
1/6/23 22:10,4.4,4.6,5.4,2.615,6.4,6.4
1/6/23 22:20,4.6,4.6,5.5,2.613,6.4,6.4
1/6/23 22:30,4.7,4.7,5.5,2.615,6.5,6.5
1/6/23 22:40,4.7,4.7,5.5,2.614,6.5,6.5
1/6/23 22:50,4.8,4.7,5.5,2.613,6.7,6.7
1/6/23 23:00,4.8,4.7,5.5,2.615,6.6,6.6
1/6/23 23:10,4.9,4.8,5.5,2.612,6.6,6.6
1/6/23 23:20,4.9,4.8,5.5,2.613,6.7,6.7
1/6/23 23:30,5,4.8,5.5,2.614,6.8,6.8
1/6/23 23:40,5,4.9,5.5,2.613,6.8,6.8
1/6/23 23:50,5,4.9,5.5,2.611,6.7,6.7
1/7/23 0:00,5.1,4.9,5.5,2.611,6.8,6.8
1/7/23 0:10,5.1,4.9,5.5,2.615,6.8,6.8
1/7/23 0:20,5.1,5,5.5,2.612,6.7,6.7
1/7/23 0:30,5.1,5,5.5,2.615,6.7,6.7
1/7/23 0:40,5.2,5,5.5,2.613,6.7,6.7
1/7/23 0:50,5.2,5,5.5,2.611,6.7,6.7
1/7/23 1:00,5.2,5,5.6,2.614,6.7,6.7
1/7/23 1:10,5.2,5,5.6,2.614,6.8,6.8
1/7/23 1:20,5.2,5.1,5.6,2.613,6.8,6.8
1/7/23 1:30,5.2,5.1,5.6,2.612,6.8,6.8
1/7/23 1:40,5.2,5.1,5.5,2.612,6.8,6.8
1/7/23 1:50,5.2,5.1,5.6,2.613,6.9,6.9
1/7/23 2:00,5.2,5.1,5.6,2.613,6.9,6.9
1/7/23 2:10,5.2,5.1,5.6,2.61,6.8,6.8
1/7/23 2:20,5.2,5.1,5.6,2.611,6.8,6.8
1/7/23 2:30,5.1,5.2,5.6,2.612,6.7,6.7
1/7/23 2:40,4.8,5.1,5.6,2.613,6.6,6.6
1/7/23 2:50,4.6,5.1,5.6,2.613,6.3,6.3
1/7/23 3:00,4.2,5,5.6,2.613,6.2,6.2
1/7/23 3:10,4,4.9,5.6,2.612,5.7,5.7
1/7/23 3:20,3.8,4.8,5.6,2.614,5.6,5.6
1/7/23 3:30,3.8,4.8,5.6,2.613,5.6,5.6
1/7/23 3:40,3.7,4.7,5.6,2.613,5.5,5.5
1/7/23 3:50,3.6,4.6,5.6,2.613,5.3,5.3
1/7/23 4:00,3.6,4.6,5.6,2.613,5.2,5.2
1/7/23 4:10,3.5,4.5,5.6,2.613,5.1,5.1
1/7/23 4:20,3.6,4.4,5.6,2.613,5.1,5.1
1/7/23 4:30,3.7,4.4,5.6,2.611,5.1,5.1
1/7/23 4:40,3.7,4.4,5.6,2.612,5.2,5.2
1/7/23 4:50,3.8,4.4,5.6,2.613,5.4,5.4
1/7/23 5:00,3.8,4.4,5.6,2.613,5.5,5.5
1/7/23 5:10,3.8,4.4,5.6,2.612,5.5,5.5
1/7/23 5:20,3.9,4.4,5.7,2.612,5.5,5.5
1/7/23 5:30,4.1,4.4,5.7,2.613,5.8,5.8
1/7/23 5:40,4.2,4.4,5.6,2.61,5.8,5.8
1/7/23 5:50,4.3,4.4,5.6,2.613,6,6
1/7/23 6:00,4.5,4.5,5.6,2.611,6,6
1/7/23 6:10,4.6,4.6,5.6,2.611,6.1,6.1
1/7/23 6:20,4.6,4.6,5.7,2.61,6.1,6.1
1/7/23 6:30,4.8,4.6,5.7,2.612,6.3,6.3
1/7/23 6:40,4.8,4.7,5.6,2.612,6.3,6.3
1/7/23 6:50,4.9,4.7,5.6,2.61,6.3,6.3
1/7/23 7:00,5,4.8,5.7,2.611,6.3,6.3
1/7/23 7:10,5.1,4.8,5.6,2.612,6.5,6.5
1/7/23 7:20,5.1,4.8,5.7,2.611,6.5,6.5
1/7/23 7:30,5.1,4.9,5.7,2.611,6.5,6.5
1/7/23 7:40,5.2,5,5.7,2.61,6.5,6.5
1/7/23 7:50,5.2,4.9,5.7,2.61,6.5,6.5
1/7/23 8:00,5.3,5,5.7,2.609,6.5,6.5
1/7/23 8:10,5.3,5,5.7,2.61,6.6,6.6
1/7/23 8:20,5.3,5.1,5.7,2.612,6.6,6.6
1/7/23 8:30,5.4,5.1,5.7,2.611,6.7,6.7
1/7/23 8:40,5.5,5.1,5.7,2.612,6.7,6.7
1/7/23 8:50,5.5,5.2,5.7,2.612,6.7,6.7
1/7/23 9:00,5.6,5.2,5.7,2.611,6.8,6.8
1/7/23 9:10,5.6,5.2,5.6,2.61,6.9,6.9
1/7/23 9:20,5.7,5.3,5.7,2.612,6.9,6.9
1/7/23 9:30,5.7,5.3,5.7,2.612,6.8,6.8
1/7/23 9:40,5.8,5.3,5.7,2.61,6.8,6.8
1/7/23 9:50,5.8,5.4,5.7,2.611,6.8,6.8
1/7/23 10:00,5.8,5.4,5.7,2.61,6.8,6.8
1/7/23 10:10,5.9,5.4,5.7,2.61,6.7,6.7
1/7/23 10:20,6,5.5,5.7,2.61,6.7,6.7
1/7/23 10:30,6,5.5,5.7,2.609,6.7,6.7
1/7/23 10:40,6,5.6,5.7,2.611,6.7,6.7
1/7/23 10:50,6.1,5.6,5.7,2.608,6.7,6.7
1/7/23 11:00,6.1,5.6,5.7,2.609,6.6,6.6
1/7/23 11:10,6.1,5.7,5.7,2.609,6.6,6.6
1/7/23 11:20,6.1,5.7,5.7,2.611,6.5,6.5
1/7/23 11:30,6.2,5.7,5.7,2.61,6.5,6.5
1/7/23 11:40,6.2,5.7,5.7,2.61,6.5,6.5
1/7/23 11:50,6.2,5.7,5.7,2.611,6.6,6.6
1/7/23 12:00,6.2,5.8,5.7,2.609,6.5,6.5
